id,name,name_en,name_kana,lat,lon,place_type,is_in,old_name,all_tags
818944870,"上鷺宮","Kami-Saginomiya","かみさぎのみや",35.731639,139.6317433,quarter,"中野区 (Nakano)","","{""is_in"":""中野区 (Nakano)"",""name"":""上鷺宮"",""name:en"":""Kami-Saginomiya"",""name:ja"":""上鷺宮"",""name:ja-Hira"":""かみさぎのみや"",""place"":""quarter""}"
876619057,"南台","Minamidai","みなみだい",35.683521,139.667254,quarter,"","","{""name"":""南台"",""name:en"":""Minamidai"",""name:ja"":""南台"",""name:ja-Hira"":""みなみだい"",""place"":""quarter""}"
876619059,"本町","Honmachi","ほんまち",35.6841449,139.6806558,quarter,"","","{""name"":""本町"",""name:en"":""Honmachi"",""name:ja"":""本町"",""name:ja-Hira"":""ほんまち"",""name:ko"":""혼마치"",""place"":""quarter""}"
1067472644,"中村南","Nakamura Minami","",35.7280632,139.6441963,quarter,"練馬区 (Nerima)","","{""is_in"":""練馬区 (Nerima)"",""name"":""中村南"",""name:en"":""Nakamura Minami"",""name:ja_rm"":""Nakamura Minami"",""place"":""quarter""}"
1084868710,"大和町","Yamato-cho","やまとちょう",35.7125295,139.6494199,quarter,"中野区 (Nakano)","","{""is_in"":""中野区 (Nakano)"",""name"":""大和町"",""name:en"":""Yamato-cho"",""name:ja_kana"":""やまとちょう"",""place"":""quarter""}"
1345401675,"船橋","Funabashi","",35.6485548,139.6207921,quarter,"世田谷区 (Setagaya)","","{""admin_level"":""8"",""is_in"":""世田谷区 (Setagaya)"",""name"":""船橋"",""name:en"":""Funabashi"",""name:ja"":""船橋"",""name:ja_rm"":""Funabashi"",""place"":""quarter"",""wikidata"":""Q11614114"",""wikipedia"":""ja:船橋 (世田谷区)""}"
1439408634,"","","",35.7506445,139.6162651,quarter,"","","{""note"":""練馬区の中心"",""place"":""quarter""}"
1584387407,"泉町","Izumi","いずみちょう",35.7411935,139.55359,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""泉町"",""name:en"":""Izumi"",""name:ja"":""泉町"",""name:ja_kana"":""いずみちょう"",""place"":""quarter""}"
1584390947,"北原町","Kitahara","きたはらちょう",35.7333391,139.5462707,quarter,"西東京市","","{""is_in"":""西東京市"",""name"":""北原町"",""name:en"":""Kitahara"",""name:ja"":""北原町"",""name:ja_kana"":""きたはらちょう"",""name:ja_rm"":""Kitaharacho"",""place"":""quarter""}"
1584391901,"北町","Kitamachi","きたまち",35.75626,139.5599647,quarter,"","","{""name"":""北町"",""name:en"":""Kitamachi"",""name:ja"":""北町"",""name:ja_kana"":""きたまち"",""name:ja_rm"":""Kitamachi"",""place"":""quarter""}"
1584392702,"栄町","Sakae","さかえちょう",35.7502928,139.5542775,quarter,"西東京市","","{""is_in"":""西東京市"",""name"":""栄町"",""name:en"":""Sakae"",""name:ja"":""栄町"",""name:ja_kana"":""さかえちょう"",""place"":""quarter""}"
1584394582,"芝久保町","Shibakubo","しばくぼちょう",35.7291771,139.5257955,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""芝久保町"",""name:en"":""Shibakubo"",""name:ja"":""芝久保町"",""name:ja_kana"":""しばくぼちょう"",""name:ja_rm"":""Shibakubocho"",""place"":""quarter""}"
1584397148,"下保谷","Shimohoya","しもほうや",35.7510848,139.5635879,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""下保谷"",""name:en"":""Shimohoya"",""name:ja"":""下保谷"",""name:ja_kana"":""しもほうや"",""place"":""quarter""}"
1584399832,"新町","Shinmachi","しんまち",35.7151418,139.5411434,quarter,"","","{""is_in:city"":""西東京市"",""name"":""新町"",""name:en"":""Shinmachi"",""name:ja"":""新町"",""name:ja_kana"":""しんまち"",""name:ja_rm"":""Shinmachi"",""place"":""quarter""}"
1584400983,"住吉町","Sumiyoshi","すみよしちょう",35.7464544,139.5501347,quarter,"西東京市","","{""is_in"":""西東京市"",""name"":""住吉町"",""name:en"":""Sumiyoshi"",""name:ja"":""住吉町"",""name:ja_kana"":""すみよしちょう"",""name:ja_rm"":""Sumiyoshi"",""place"":""quarter""}"
1584418653,"田無町","Tanashi-cho","たなしちょう",35.7287951,139.5400411,quarter,"","","{""name"":""田無町"",""name:en"":""Tanashi-cho"",""name:ja"":""田無町"",""name:ja-Hira"":""たなしちょう"",""name:ja-Latn"":""Tanashicho"",""place"":""quarter"",""wikidata"":""Q851236""}"
1584421583,"中町","Nakamachi","なかまち",35.7390056,139.559644,quarter,"西東京市","","{""is_in"":""西東京市"",""name"":""中町"",""name:en"":""Nakamachi"",""name:ja"":""中町"",""name:ja_kana"":""なかまち"",""name:ja_rm"":""Nakamachi"",""place"":""quarter""}"
1584423446,"西原町","Nishihara","にしはらちょう",35.7387192,139.5312468,quarter,"西東京市","","{""is_in"":""西東京市"",""name"":""西原町"",""name:en"":""Nishihara"",""name:ja"":""西原町"",""name:ja_kana"":""にしはらちょう"",""name:ja_rm"":""Nishiharacho"",""place"":""quarter""}"
1584426679,"東町","Higashicho","ひがしちょう",35.7431347,139.5651766,quarter,"西東京市","","{""is_in"":""西東京市"",""name"":""東町"",""name:en"":""Higashicho"",""name:ja"":""東町"",""name:ja_kana"":""ひがしちょう"",""place"":""quarter""}"
1584427700,"東伏見","Higashifushimi","ひがしふしみ",35.7243928,139.5625199,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""東伏見"",""name:en"":""Higashifushimi"",""name:ja"":""東伏見"",""name:ja_kana"":""ひがしふしみ"",""name:ja_rm"":""Higashifushimi"",""place"":""quarter""}"
1584429752,"ひばりが丘北","Hibarigaokakita","ひばりがおかきた",35.7527695,139.5483811,quarter,"西東京市","","{""is_in"":""西東京市"",""name"":""ひばりが丘北"",""name:en"":""Hibarigaokakita"",""name:ja"":""ひばりが丘北"",""name:ja_kana"":""ひばりがおかきた"",""name:ja_rm"":""Hibarigaokakita"",""place"":""quarter""}"
1584430346,"富士町","Fujimachi","ふじまち",35.7308267,139.5638206,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""富士町"",""name:en"":""Fujimachi"",""name:ja"":""富士町"",""name:ja_kana"":""ふじまち"",""name:ja_rm"":""Fujimachi"",""place"":""quarter""}"
1584432887,"保谷町","Hoya","ほうやちょう",35.7322182,139.5532586,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""保谷町"",""name:en"":""Hoya"",""name:ja"":""保谷町"",""name:ja_kana"":""ほうやちょう"",""name:ja_rm"":""Hoyacho"",""place"":""quarter""}"
1584434762,"緑町","Midoricho","みどりちょう",35.7409491,139.5357447,quarter,"西東京市","","{""is_in"":""西東京市"",""name"":""緑町"",""name:en"":""Midoricho"",""name:ja"":""緑町"",""name:ja_kana"":""みどりちょう"",""name:ja_rm"":""Midoricho"",""place"":""quarter""}"
1584436192,"南町","Minamicho","みなみちょう",35.7260261,139.5434353,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""南町"",""name:en"":""Minamicho"",""name:ja"":""南町"",""name:ja_kana"":""みなみちょう"",""place"":""quarter""}"
1584438241,"向台町","Mukodaicho","むこうだいちょう",35.7210462,139.5358856,quarter,"","","{""is_in:city"":""西東京市"",""name"":""向台町"",""name:en"":""Mukodaicho"",""name:ja"":""向台町"",""name:ja_kana"":""むこうだいちょう"",""name:ja_rm"":""Mukodaicho"",""place"":""quarter""}"
1584438428,"柳沢","Yagisawa","やぎさわ",35.7229618,139.5529357,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""柳沢"",""name:en"":""Yagisawa"",""name:ja"":""柳沢"",""name:ja_kana"":""やぎさわ"",""name:ja_rm"":""Yagisawa"",""place"":""quarter""}"
1584438975,"谷戸町","Yatocho","やとちょう",35.7399323,139.545304,quarter,"西東京市 (Nishitokyo)","","{""is_in"":""西東京市 (Nishitokyo)"",""name"":""谷戸町"",""name:en"":""Yatocho"",""name:ja"":""谷戸町"",""name:ja_kana"":""やとちょう"",""place"":""quarter""}"
1585706979,"吉祥寺北町","Kichijoji Kitamachi","きちじょうじきたまち",35.712295,139.5757678,quarter,"","","{""is_in:city"":""武蔵野市"",""name"":""吉祥寺北町"",""name:en"":""Kichijoji Kitamachi"",""name:ja"":""吉祥寺北町"",""name:ja_kana"":""きちじょうじきたまち"",""place"":""quarter""}"
1585715457,"吉祥寺東町","Kichijoji Higashicho","きちじょうじひがしちょう",35.7088234,139.586782,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""吉祥寺東町"",""name:en"":""Kichijoji Higashicho"",""name:ja"":""吉祥寺東町"",""name:ja_kana"":""きちじょうじひがしちょう"",""place"":""quarter""}"
1585720489,"吉祥寺本町","Kichijoji Honcho","きちじょうじほんちょう",35.7043267,139.5775409,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""吉祥寺本町"",""name:en"":""Kichijoji Honcho"",""name:ja"":""吉祥寺本町"",""name:ja_kana"":""きちじょうじほんちょう"",""name:ja_rm"":""Kichijoji Honcho"",""place"":""quarter""}"
1585749405,"吉祥寺南町","Kichijoji Minamicho","きちじょうじみなみちょう",35.6996526,139.5852469,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""吉祥寺南町"",""name:en"":""Kichijoji Minamicho"",""name:ja"":""吉祥寺南町"",""name:ja_kana"":""きちじょうじみなみちょう"",""name:ja_rm"":""Kichijoji Minamicho"",""place"":""quarter""}"
1585759047,"境南町","Kyonancho","きょうなんちょう",35.6989464,139.5411554,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""境南町"",""name:en"":""Kyonancho"",""name:ja"":""境南町"",""name:ja_kana"":""きょうなんちょう"",""name:ja_rm"":""Kyonanchou"",""place"":""quarter""}"
1585763402,"御殿山","Gotenyama","ごてんやま",35.7023931,139.575435,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""御殿山"",""name:en"":""Gotenyama"",""name:ja"":""御殿山"",""name:ja_kana"":""ごてんやま"",""name:ja_rm"":""Gotenyama"",""place"":""quarter""}"
1585767133,"境","Sakai","さかい",35.7066696,139.543343,quarter,"武蔵野市","","{""is_in"":""武蔵野市"",""name"":""境"",""name:en"":""Sakai"",""name:ja"":""境"",""name:ja_kana"":""さかい"",""name:ja_rm"":""Sakai"",""place"":""quarter""}"
1585780144,"桜堤","Sakurazutsumi","さくらづつみ",35.711329,139.5319693,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""桜堤"",""name:en"":""Sakurazutsumi"",""name:ja"":""桜堤"",""name:ja_kana"":""さくらづつみ"",""name:ja_rm"":""Sakurazutsumi"",""place"":""quarter""}"
1585789386,"関前","Sekimae","せきまえ",35.7122046,139.5518286,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""is_in:city"":""武蔵野市"",""is_in:region"":""東京都"",""name"":""関前"",""name:en"":""Sekimae"",""name:ja"":""関前"",""name:ja_kana"":""せきまえ"",""name:ja_rm"":""Sekimae"",""place"":""quarter""}"
1585794173,"中町","Nakacho","なかちょう",35.7037986,139.5662633,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""中町"",""name:en"":""Nakacho"",""name:ja"":""中町"",""name:ja_kana"":""なかちょう"",""place"":""quarter""}"
1585799278,"西久保","Nishikubo","にしくぼ",35.710347,139.5579926,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""西久保"",""name:en"":""Nishikubo"",""name:ja"":""西久保"",""name:ja_kana"":""にしくぼ"",""name:ja_rm"":""Nishikubo"",""place"":""quarter""}"
1585802569,"緑町","Midoricho","みどりちょう",35.7175922,139.562909,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""緑町"",""name:en"":""Midoricho"",""name:ja"":""緑町"",""name:ja_kana"":""みどりちょう"",""place"":""quarter""}"
1585806859,"八幡町","Yahatacho","やはたちょう",35.7170546,139.5555091,quarter,"武蔵野市 (Musashino)","","{""is_in"":""武蔵野市 (Musashino)"",""name"":""八幡町"",""name:en"":""Yahatacho"",""name:ja"":""八幡町"",""name:ja_kana"":""やはたちょう"",""name:ja_rm"":""Yahatacho"",""place"":""quarter""}"
1596125322,"梶野町","Kajinocho","かじのちょう",35.7084743,139.5294849,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""梶野町"",""name:en"":""Kajinocho"",""name:ja"":""梶野町"",""name:ja_kana"":""かじのちょう"",""name:ja_rm"":""Kajinocho"",""place"":""quarter""}"
1596135440,"桜町","Sakuracho","さくらちょう",35.71189,139.5090665,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""桜町"",""name:en"":""Sakuracho"",""name:ja"":""桜町"",""name:ja_kana"":""さくらちょう"",""name:ja_rm"":""Sakuracho"",""place"":""quarter""}"
1596142082,"関野町","Sekinocho","せきのちょう",35.7132624,139.5225557,quarter,"小金井市","","{""is_in"":""小金井市"",""is_in:city"":""小金井市"",""name"":""関野町"",""name:en"":""Sekinocho"",""name:ja"":""関野町"",""name:ja_kana"":""せきのちょう"",""name:ja_rm"":""Sekinocho"",""place"":""quarter""}"
1596145620,"中町","Nakacho","なかちょう",35.6962208,139.5163007,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""中町"",""name:en"":""Nakacho"",""name:ja"":""中町"",""name:ja_kana"":""なかちょう"",""name:ja_rm"":""Nakacho"",""place"":""quarter""}"
1596150856,"貫井北町","Nukuikitamachi","ぬくいきたまち",35.7070284,139.4963703,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""貫井北町"",""name:en"":""Nukuikitamachi"",""name:ja"":""貫井北町"",""name:ja_kana"":""ぬくいきたまち"",""name:ja_rm"":""Nukuikitamachi"",""place"":""quarter""}"
1596158464,"貫井南町","Nukuiminamicho","ぬくいみなみちょう",35.6918669,139.4945842,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""貫井南町"",""name:en"":""Nukuiminamicho"",""name:ja"":""貫井南町"",""name:ja_kana"":""ぬくいみなみちょう"",""name:ja_rm"":""Nukuiminamicho"",""place"":""quarter""}"
1596162995,"東町","Higashicho","ひがしちょう",35.6957178,139.5292798,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""東町"",""name:en"":""Higashicho"",""name:ja"":""東町"",""name:ja_kana"":""ひがしちょう"",""name:ja_rm"":""Higashicho"",""place"":""quarter""}"
1596164127,"本町","Honcho","ほんちょう",35.7002737,139.5064494,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""本町"",""name:en"":""Honcho"",""name:ja"":""本町"",""name:ja_kana"":""ほんちょう"",""name:ja_rm"":""Honcho"",""place"":""quarter""}"
1596167558,"前原町","Maeharacho","まえはらちょう",35.6919631,139.5075641,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""前原町"",""name:en"":""Maeharacho"",""name:ja"":""前原町"",""name:ja_kana"":""まえはらちょう"",""name:ja_rm"":""Maeharacho"",""place"":""quarter""}"
1596182890,"緑町","Midoricho","みどりちょう",35.7072249,139.5171598,quarter,"小金井市 (Koganei)","","{""is_in"":""小金井市 (Koganei)"",""name"":""緑町"",""name:en"":""Midoricho"",""name:ja"":""緑町"",""name:ja_kana"":""みどりちょう"",""name:ja_rm"":""Midoricho"",""place"":""quarter""}"
1619645888,"井口","Iguchi","いぐち",35.6953563,139.5350195,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""井口"",""name:en"":""Iguchi"",""name:ja"":""井口"",""name:ja_kana"":""いぐち"",""name:ja_rm"":""Iguchi"",""place"":""quarter""}"
1619646324,"井の頭","Inokashira","いのかしら",35.6936527,139.583691,quarter,"三鷹市","","{""is_in"":""三鷹市"",""is_in:en"":""Mitaka"",""name"":""井の頭"",""name:en"":""Inokashira"",""name:es"":""Inokashira"",""name:ja"":""井の頭"",""name:ja_kana"":""いのかしら"",""name:ja_rm"":""Inokashira"",""name:ru"":""Инокасира"",""place"":""quarter"",""wikidata"":""Q11372745"",""wikimedia_commons"":""Category:Inokashira, Mitaka"",""wikipedia"":""ja:井の頭""}"
1619650152,"大沢","Osawa","おおさわ",35.6731969,139.5387495,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""大沢"",""name:en"":""Osawa"",""name:ja"":""大沢"",""name:ja_kana"":""おおさわ"",""name:ja_rm"":""Osawa"",""place"":""quarter""}"
1619745779,"上連雀","Kamirenjaku","かみれんじゃく",35.6987444,139.5548857,quarter,"三鷹市","","{""is_in"":""三鷹市"",""name"":""上連雀"",""name:en"":""Kamirenjaku"",""name:ja"":""上連雀"",""name:ja_kana"":""かみれんじゃく"",""name:ja_rm"":""Kamirenjaku"",""place"":""quarter""}"
1619749118,"北野","Kitano","きたの",35.6791407,139.5850745,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""北野"",""name:en"":""Kitano"",""name:ja"":""北野"",""name:ja-Hira"":""きたの"",""name:ja_rm"":""Kitano"",""place"":""quarter""}"
1619751166,"下連雀","Shimorenjaku","しもれんじゃく",35.6964799,139.565496,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""下連雀"",""name:en"":""Shimorenjaku"",""name:ja"":""下連雀"",""name:ja_kana"":""しもれんじゃく"",""name:ja_rm"":""Shimorenjaku"",""place"":""quarter""}"
1619754796,"新川","Shinkawa","しんかわ",35.681551,139.5686095,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""新川"",""name:en"":""Shinkawa"",""name:ja"":""新川"",""name:ja_kana"":""しんかわ"",""name:ja_rm"":""Shinkawa"",""place"":""quarter""}"
1619769176,"深大寺","Jindaiji","じんだいじ",35.6884547,139.5442341,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""深大寺"",""name:en"":""Jindaiji"",""name:ja"":""深大寺"",""name:ja_kana"":""じんだいじ"",""name:ja_rm"":""Jindaiji"",""place"":""quarter""}"
1619772512,"中原","Nakahara","なかはら",35.6648817,139.5746696,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""中原"",""name:en"":""Nakahara"",""name:ja"":""中原"",""name:ja_kana"":""なかはら"",""name:ja_rm"":""Nakahara"",""place"":""quarter""}"
1619773608,"野崎","Nozaki","のざき",35.6822597,139.5441568,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""野崎"",""name:en"":""Nozaki"",""name:ja"":""野崎"",""name:ja_kana"":""のざき"",""name:ja_rm"":""Nozaki"",""place"":""quarter""}"
1619778195,"牟礼","Mure","むれ",35.6871232,139.5800341,quarter,"三鷹市 (Mitaka)","","{""is_in"":""三鷹市 (Mitaka)"",""name"":""牟礼"",""name:en"":""Mure"",""name:ja"":""牟礼"",""name:ja_kana"":""むれ"",""name:ja_rm"":""Mure"",""place"":""quarter""}"
1622911239,"阿佐谷北","Asagayakita","あさがやきた",35.7105571,139.636261,quarter,"杉並区 (Suginami)","","{""is_in"":""杉並区 (Suginami)"",""name"":""阿佐谷北"",""name:en"":""Asagayakita"",""name:es"":""Asagayakita"",""name:ja"":""阿佐谷北"",""name:ja-Hira"":""あさがやきた"",""name:ja_rm"":""Asagayakita"",""place"":""quarter""}"
1622922196,"阿佐谷南","Asagaya-minami","あさがやみなみ",35.7020498,139.6373057,quarter,"","","{""name"":""阿佐谷南"",""name:en"":""Asagaya-minami"",""name:fr"":""Asagaya-sud"",""name:ja"":""阿佐谷南"",""name:ja-Hira"":""あさがやみなみ"",""name:ja-Latn"":""Asagaya-minami"",""place"":""quarter"",""postal_code"":""166-0004"",""wikidata"":""Q124708255""}"
1622932562,"天沼","Amanuma","あまぬま",35.7081696,139.624042,quarter,"","","{""name"":""天沼"",""name:en"":""Amanuma"",""name:fr"":""Amanuma"",""name:ja"":""天沼"",""name:ja-Hira"":""あまぬま"",""name:ja-Latn"":""Amanuma"",""place"":""quarter"",""postal_code"":""167-0032"",""wikidata"":""Q11442753""}"
1622948061,"井草","Igusa","いぐさ",35.7268135,139.6140079,quarter,"杉並区 (Suginami)","","{""is_in"":""杉並区 (Suginami)"",""name"":""井草"",""name:en"":""Igusa"",""name:ja"":""井草"",""name:ja-Hira"":""いぐさ"",""name:ja_rm"":""Igusa"",""name:ru"":""Игуса"",""place"":""quarter""}"
1623000182,"今川","Imagawa","いまがわ",35.7167433,139.6078269,quarter,"杉並区 (Suginami)","","{""is_in"":""杉並区 (Suginami)"",""name"":""今川"",""name:en"":""Imagawa"",""name:ja"":""今川"",""name:ja-Hira"":""いまがわ"",""name:ja_rm"":""Imagawa"",""place"":""quarter""}"
1623002269,"梅里","Umezato","うめざと",35.6969116,139.6457468,quarter,"杉並区 (Suginami)","","{""is_in"":""杉並区 (Suginami)"",""name"":""梅里"",""name:en"":""Umezato"",""name:ja"":""梅里"",""name:ja_kana"":""うめざと"",""name:ja_rm"":""Umezato"",""place"":""quarter""}"
1623005135,"永福","Eifuku","えいふく",35.6769648,139.641321,quarter,"杉並区 (Suginami)","","{""is_in"":""杉並区 (Suginami)"",""name"":""永福"",""name:en"":""Eifuku"",""name:es"":""Eifuku"",""name:ja"":""永福"",""name:ja-Hira"":""えいふく"",""name:ja_rm"":""Eifuku"",""place"":""quarter""}"
1623008351,"大宮","Omiya","おおみや",35.6836579,139.6460631,quarter,"杉並区 (Suginami)","","{""is_in"":""杉並区 (Suginami)"",""name"":""大宮"",""name:en"":""Omiya"",""name:es"":""Omiya"",""name:ja"":""大宮"",""name:ja_kana"":""おおみや"",""place"":""quarter""}"
